Date,1_to_2,2_to_1,2_to_3,3_to_2,3_to_4,4_to_3,4_to_5,5_to_4,5_to_8,5_to_30,6_to_7,6_to_30,7_to_6,7_to_8,7_to_11,8_to_5,8_to_7,8_to_9,8_to_12,9_to_8,9_to_10,10_to_9,10_to_11,11_to_7,11_to_10,11_to_24,12_to_8,12_to_13,12_to_14,13_to_12,13_to_14,13_to_16,14_to_12,14_to_13,14_to_16,14_to_17,15_to_17,16_to_13,16_to_14,16_to_19,17_to_14,17_to_15,17_to_18,18_to_17,18_to_19,18_to_20,19_to_16,19_to_18,19_to_20,20_to_18,20_to_19,20_to_22,21_to_22,21_to_27,22_to_20,22_to_21,22_to_23,22_to_24,23_to_22,24_to_11,24_to_22,24_to_25,25_to_24,26_to_27,26_to_28,27_to_21,27_to_26,27_to_30,28_to_26,28_to_29,28_to_31,29_to_28,30_to_5,30_to_6,30_to_27,30_to_31,31_to_28,31_to_30,31_to_32,32_to_31,32_to_33,32_to_34,33_to_32,34_to_32
2022-09-22 06:15:00,2,2,12,21,11,11,6,7,3,0.0,6.0,10.0,4.0,1,1.0,2,3,4,4.0,5,5.0,6.0,4.0,5,6,25,2,4,3,1,2,2.0,2,1,0,2,5,2,2,0,3,4,5,3,1.0,3,0.0,0,1,1,2.0,3.0,1,1,0,0.0,4,0,4,26,2,9,5,3.0,1.0,1,5,10,5,4,4,6,7.0,15,5,34,1.0,22,34,17,2,22,3.0,12
2022-09-22 06:30:00,3,8,8,30,18,29,15,17,3,4.0,3.0,9.0,6.0,3,9.0,12,3,6,5.0,13,1.0,3.0,3.0,15,20,30,9,6,3,4,0,1.0,6,2,6,2,13,2,3,1,3,2,7,3,7.0,4,0.0,1,4,5,2.0,5.0,1,2,4,5.0,5,3,4,32,2,13,10,5.0,2.0,4,2,10,2,6,6,4,10.0,16,14,68,3.0,19,45,52,4,20,2.0,25
2022-09-22 06:45:00,6,11,6,29,18,26,11,32,4,3.0,5.0,19.0,10.0,2,6.0,13,8,9,1.0,19,8.0,16.0,17.0,21,19,78,8,3,3,2,4,1.0,9,5,4,6,10,2,2,1,8,8,8,7,1.0,6,1.0,1,2,5,5.0,5.0,10,10,4,1.0,11,4,6,31,4,21,16,7.0,6.0,4,6,30,8,14,16,6,8.0,20,12,115,9.0,63,98,77,6,28,4.0,45
2022-09-22 07:00:00,10,7,19,44,27,56,28,37,8,7.0,10.0,39.0,16.0,1,5.0,27,15,14,12.0,30,1.0,20.0,18.0,22,16,91,14,6,9,9,3,7.0,18,5,4,15,33,3,8,5,14,7,32,19,11.0,10,2.0,6,3,6,8.0,15.0,9,17,4,8.0,14,7,7,73,7,37,34,7.0,13.0,9,10,46,9,15,20,8,14.0,33,23,118,9.0,81,111,91,13,39,15.0,54
2022-09-22 07:15:00,7,21,26,90,28,75,14,47,9,5.0,10.0,48.0,10.0,5,4.0,42,8,7,9.0,32,15.0,17.0,26.0,17,19,92,14,9,9,7,11,4.0,22,5,7,10,29,8,10,1,30,20,25,14,11.0,18,5.0,6,8,9,6.0,16.0,5,18,9,10.0,17,11,20,59,9,32,41,18.0,16.0,10,15,55,7,23,21,18,18.0,28,15,162,12.0,55,127,70,11,43,6.0,33
2022-09-22 07:30:00,9,19,35,115,44,103,20,68,9,15.0,11.0,44.0,13.0,8,10.0,55,19,24,5.0,27,17.0,21.0,19.0,7,25,97,26,15,12,20,5,4.0,22,8,10,13,23,8,10,4,31,22,28,12,16.0,17,5.0,9,9,19,6.0,14.0,16,22,8,6.0,20,10,26,75,10,43,41,10.0,20.0,11,11,60,10,31,20,22,19.0,25,29,200,13.0,65,142,76,18,39,15.0,37
2022-09-22 07:45:00,10,37,25,159,32,121,14,95,12,8.0,14.0,30.0,13.0,5,3.0,79,10,23,9.0,29,12.0,23.0,31.0,18,24,114,26,13,8,21,4,8.0,18,9,8,13,16,8,7,3,20,13,22,13,12.0,12,6.0,8,8,7,10.0,17.0,6,21,10,5.0,22,6,23,60,13,40,43,15.0,20.0,4,15,51,8,24,15,19,24.0,26,17,174,9.0,57,151,71,14,57,14.0,39
2022-09-22 08:00:00,11,26,27,162,44,135,14,101,7,9.0,12.0,18.0,12.0,6,7.0,60,11,14,12.0,34,12.0,22.0,13.0,19,30,71,20,21,12,26,7,4.0,12,6,8,10,22,4,11,9,23,9,13,14,4.0,12,4.0,5,5,8,6.0,12.0,8,17,2,4.0,9,8,8,83,8,36,43,9.0,9.0,10,9,53,11,25,11,16,32.0,26,29,147,14.0,70,126,88,19,57,6.0,47
2022-09-22 08:15:00,15,29,18,153,45,121,9,76,5,6.0,5.0,29.0,9.0,2,10.0,36,13,9,3.0,30,13.0,14.0,10.0,14,8,69,23,16,14,11,3,3.0,17,12,16,9,29,9,4,3,16,14,28,8,11.0,15,4.0,5,4,11,4.0,18.0,8,17,6,8.0,17,7,13,53,6,18,29,13.0,17.0,6,7,38,9,22,17,15,21.0,33,17,125,6.0,49,93,72,12,37,8.0,42
2022-09-22 08:30:00,8,28,45,92,41,97,11,63,4,7.0,4.0,27.0,7.0,7,3.0,34,8,19,9.0,13,8.0,10.0,33.0,11,16,98,15,15,7,16,7,6.0,16,8,7,9,15,8,9,5,16,12,17,11,9.0,9,2.0,7,1,8,9.0,12.0,2,12,1,7.0,13,5,8,85,7,39,31,10.0,17.0,7,11,46,15,21,17,24,13.0,28,18,160,9.0,68,143,91,8,61,8.0,38
2022-09-22 08:45:00,9,21,42,85,45,78,22,35,5,6.0,8.0,28.0,15.0,4,7.0,21,15,13,4.0,30,13.0,13.0,9.0,9,30,58,10,16,9,24,5,10.0,7,6,10,5,18,4,9,2,10,12,23,15,9.0,14,5.0,3,6,6,9.0,13.0,10,9,5,3.0,15,6,9,51,11,31,25,11.0,14.0,9,10,29,17,26,14,15,13.0,25,23,129,12.0,74,124,83,5,36,15.0,50
2022-09-22 09:00:00,12,15,28,59,30,59,10,29,7,13.0,10.0,25.0,7.0,3,6.0,12,5,15,7.0,20,6.0,9.0,9.0,7,12,47,5,17,3,15,4,7.0,4,5,7,7,17,6,9,3,19,11,12,4,7.0,11,2.0,8,3,10,4.0,7.0,7,12,14,5.0,12,4,16,47,4,28,22,6.0,12.0,9,17,29,11,21,10,14,15.0,16,16,109,11.0,58,87,70,5,34,8.0,36
2022-09-22 09:15:00,14,18,43,54,31,31,8,27,9,11.0,9.0,22.0,8.0,4,5.0,10,5,12,5.0,20,9.0,14.0,4.0,6,12,42,2,18,10,19,11,2.0,10,3,7,4,15,8,7,4,8,8,11,7,5.0,7,5.0,6,6,4,8.0,10.0,8,8,3,10.0,22,8,12,54,11,25,17,6.0,5.0,3,7,20,5,17,11,14,10.0,22,17,80,9.0,58,71,63,5,45,6.0,42
2022-09-22 09:30:00,4,14,26,32,29,52,13,34,8,5.0,8.0,16.0,5.0,5,8.0,13,8,18,11.0,22,8.0,14.0,1.0,11,20,36,4,15,16,25,5,10.0,8,8,5,8,12,7,12,2,11,11,18,7,5.0,7,4.0,7,5,14,5.0,9.0,10,2,6,10.0,21,8,10,43,13,18,26,7.0,10.0,12,1,16,11,7,4,17,4.0,23,16,74,6.0,49,83,71,7,35,14.0,33
2022-09-22 09:45:00,8,15,45,48,25,38,9,23,5,5.0,8.0,23.0,11.0,6,6.0,10,8,11,10.0,15,10.0,9.0,14.0,13,17,56,5,22,5,22,6,12.0,8,8,11,8,13,11,9,3,12,11,11,8,4.0,10,2.0,3,8,5,9.0,8.0,11,11,6,4.0,15,0,17,37,10,25,20,7.0,6.0,7,7,18,6,12,7,8,11.0,25,8,48,14.0,50,73,71,4,49,5.0,43
2022-09-22 10:00:00,12,12,27,22,17,41,6,16,6,7.0,6.0,23.0,5.0,6,3.0,6,6,18,5.0,25,8.0,11.0,5.0,9,20,30,7,24,13,17,9,10.0,10,6,15,7,5,8,9,6,17,9,13,14,10.0,9,4.0,2,4,9,7.0,12.0,12,7,4,9.0,11,8,14,86,16,14,26,5.0,11.0,10,8,12,11,14,1,14,10.0,23,15,54,9.0,47,65,73,8,30,9.0,44
2022-09-22 10:15:00,5,9,20,25,9,29,8,13,8,7.0,6.0,26.0,6.0,2,4.0,7,7,4,5.0,17,9.0,6.0,11.0,13,8,44,5,24,13,20,9,11.0,10,5,11,11,10,15,5,2,17,6,9,5,4.0,6,4.0,12,7,6,7.0,10.0,7,5,10,4.0,17,7,19,28,16,22,21,7.0,2.0,7,5,15,5,12,8,13,7.0,21,17,62,6.0,57,45,59,5,18,6.0,28
2022-09-22 10:30:00,9,5,21,21,22,23,10,14,11,8.0,4.0,24.0,3.0,6,3.0,5,7,18,12.0,18,12.0,13.0,10.0,5,14,42,3,20,10,19,6,8.0,10,4,11,10,17,7,11,5,11,12,14,10,6.0,10,4.0,5,6,10,8.0,10.0,12,14,10,11.0,20,13,21,37,13,15,26,8.0,6.0,7,6,14,9,11,6,18,4.0,21,21,52,7.0,46,64,51,8,23,10.0,26
2022-09-22 10:45:00,11,6,30,27,32,27,12,12,8,7.0,5.0,18.0,5.0,7,8.0,2,7,10,16.0,25,12.0,14.0,11.0,6,5,40,6,25,13,27,6,9.0,8,6,13,10,11,13,10,8,8,9,12,5,7.0,19,6.0,8,6,11,10.0,17.0,12,9,12,6.0,18,5,21,23,15,17,18,7.0,4.0,11,7,14,8,9,11,15,10.0,18,19,60,5.0,48,64,62,8,29,8.0,33
2022-09-22 11:00:00,6,5,27,24,38,27,15,13,13,9.0,7.0,30.0,11.0,6,5.0,6,6,18,5.0,19,14.0,6.0,4.0,4,31,32,3,24,6,29,12,14.0,8,6,7,11,7,20,13,2,10,16,16,15,5.0,11,5.0,1,7,11,3.0,13.0,12,6,12,17.0,27,12,24,71,17,12,39,4.0,7.0,17,13,20,7,19,11,12,7.0,26,18,70,9.0,47,51,82,6,20,4.0,35
2022-09-22 11:15:00,9,11,48,30,38,28,11,16,14,10.0,7.0,20.0,5.0,5,9.0,11,5,19,17.0,20,10.0,9.0,7.0,9,12,30,8,28,17,21,11,13.0,13,11,8,8,9,14,9,4,15,17,11,10,9.0,7,1.0,6,8,14,7.0,10.0,18,6,9,7.0,19,3,21,23,9,21,30,7.0,14.0,4,2,13,6,18,3,12,10.0,21,13,61,10.0,76,63,76,8,39,8.0,44
2022-09-22 11:30:00,14,15,59,34,48,34,19,25,11,16.0,7.0,22.0,9.0,8,6.0,4,7,11,16.0,19,13.0,8.0,1.0,5,7,21,4,24,19,37,11,16.0,18,10,8,10,15,7,10,7,15,16,18,8,8.0,13,9.0,3,9,10,7.0,10.0,14,5,12,10.0,20,8,21,34,19,14,15,11.0,11.0,11,15,17,20,14,13,16,3.0,20,21,67,8.0,71,67,84,9,27,11.0,38
2022-09-22 11:45:00,19,14,54,36,38,42,14,13,13,13.0,7.0,20.0,5.0,4,13.0,8,10,19,14.0,19,8.0,12.0,15.0,8,15,74,3,42,16,28,13,19.0,11,6,15,22,15,18,9,7,14,11,6,6,10.0,12,6.0,7,9,11,7.0,8.0,7,11,10,8.0,20,9,23,42,24,19,20,8.0,16.0,5,7,14,6,15,5,18,8.0,34,14,63,10.0,60,59,70,9,23,9.0,37
2022-09-22 12:00:00,11,16,63,36,42,46,15,15,20,13.0,8.0,31.0,5.0,5,1.0,5,4,18,14.0,22,16.0,9.0,9.0,10,22,34,2,25,9,27,13,15.0,12,13,16,12,14,21,14,5,11,10,12,6,8.0,10,11.0,10,4,9,8.0,11.0,13,7,13,4.0,30,10,25,48,23,21,28,6.0,14.0,8,3,23,9,24,14,16,5.0,20,18,68,5.0,63,75,64,10,41,11.0,43
2022-09-22 12:15:00,14,16,46,39,41,38,22,14,16,10.0,7.0,21.0,6.0,7,3.0,5,7,28,10.0,18,17.0,17.0,3.0,10,4,36,3,32,13,29,10,15.0,10,4,5,8,9,12,10,3,9,5,11,5,6.0,10,4.0,3,5,2,6.0,7.0,8,7,10,7.0,19,10,20,41,15,23,13,8.0,9.0,9,5,23,16,9,6,16,9.0,20,17,82,7.0,47,65,61,8,24,11.0,34
2022-09-22 12:30:00,10,14,44,37,32,41,10,20,14,7.0,6.0,17.0,6.0,4,4.0,7,9,13,9.0,20,15.0,10.0,1.0,4,21,30,1,23,15,25,10,13.0,9,6,4,8,5,9,3,4,17,15,9,5,2.0,6,5.0,4,9,8,3.0,7.0,7,7,7,3.0,10,10,19,33,15,19,20,6.0,11.0,12,6,19,16,18,7,14,7.0,15,19,79,7.0,61,65,55,15,39,8.0,26
2022-09-22 12:45:00,11,14,27,42,22,43,8,15,14,4.0,7.0,18.0,7.0,2,6.0,9,11,17,10.0,14,12.0,14.0,10.0,5,13,48,4,23,11,15,6,9.0,11,10,7,6,11,12,8,7,11,10,10,6,6.0,7,3.0,5,9,6,5.0,6.0,8,4,8,5.0,20,7,15,41,14,23,17,10.0,7.0,7,10,14,5,6,2,10,3.0,15,17,58,7.0,43,55,45,7,29,13.0,31
2022-09-22 13:00:00,13,16,30,34,32,29,10,15,11,5.0,8.0,11.0,8.0,5,4.0,6,6,22,7.0,17,8.0,6.0,8.0,5,21,40,2,19,7,17,7,16.0,10,6,10,6,13,9,7,3,6,6,7,6,7.0,9,4.0,2,6,5,3.0,5.0,12,6,7,7.0,23,4,14,41,14,19,27,5.0,9.0,4,12,12,7,12,9,7,4.0,16,18,64,6.0,48,65,50,14,30,6.0,26
2022-09-22 13:15:00,12,15,21,32,22,24,7,15,13,9.0,6.0,17.0,7.0,5,4.0,1,9,23,8.0,15,11.0,9.0,4.0,6,3,32,7,21,10,15,16,13.0,7,3,10,9,18,8,8,7,16,6,9,7,2.0,10,3.0,5,8,5,4.0,6.0,13,8,8,6.0,21,8,24,22,10,22,11,6.0,7.0,7,7,17,10,9,2,18,4.0,15,10,69,4.0,49,61,57,7,25,6.0,29
2022-09-22 13:30:00,4,7,39,33,26,36,6,15,6,6.0,2.0,13.0,4.0,6,8.0,4,7,13,5.0,18,8.0,5.0,4.0,8,4,28,3,15,13,16,13,11.0,7,8,5,8,9,12,3,3,10,7,13,5,5.0,17,2.0,4,4,7,4.0,8.0,8,8,9,4.0,11,6,12,29,10,17,25,8.0,7.0,5,4,10,9,10,5,16,4.0,4,10,72,9.0,49,67,69,4,28,5.0,31
2022-09-22 13:45:00,8,9,25,26,23,33,13,14,8,9.0,3.0,21.0,7.0,6,4.0,5,5,8,8.0,11,6.0,5.0,18.0,6,17,57,1,24,10,16,7,8.0,14,7,7,8,7,9,7,5,10,10,8,5,4.0,10,2.0,3,6,6,7.0,7.0,8,9,11,5.0,18,13,20,43,16,21,24,3.0,6.0,6,5,8,7,12,11,16,6.0,14,14,56,6.0,55,53,55,8,28,7.0,29
2022-09-22 14:00:00,7,6,27,31,36,34,9,12,7,2.0,7.0,9.0,5.0,3,8.0,4,7,7,10.0,12,3.0,4.0,7.0,5,14,48,4,19,10,24,12,10.0,4,11,12,8,8,12,7,1,14,9,12,5,12.0,8,5.0,5,2,7,6.0,7.0,7,6,6,4.0,12,8,14,63,17,21,26,3.0,3.0,5,4,14,4,16,3,10,5.0,12,9,73,5.0,41,72,50,6,37,7.0,36
2022-09-22 14:15:00,5,7,24,18,15,19,5,9,4,4.0,7.0,13.0,7.0,6,5.0,2,4,7,6.0,21,4.0,13.0,5.0,3,13,42,3,12,13,17,8,15.0,14,6,6,8,8,11,5,4,11,10,9,7,3.0,6,3.0,3,6,5,4.0,4.0,10,12,8,8.0,16,5,18,52,13,26,28,2.0,1.0,7,6,23,6,1,8,9,5.0,15,17,62,3.0,45,51,52,6,16,4.0,25
2022-09-22 14:30:00,9,10,25,19,29,27,13,17,8,4.0,5.0,14.0,5.0,5,2.0,4,7,18,10.0,14,6.0,5.0,3.0,8,20,34,3,16,19,9,11,18.0,7,3,7,8,11,11,9,2,9,7,9,11,6.0,12,3.0,3,5,6,5.0,9.0,7,6,7,5.0,17,9,13,33,18,19,14,12.0,10.0,1,9,15,12,7,7,7,6.0,15,11,61,8.0,60,68,57,7,25,5.0,29
2022-09-22 14:45:00,10,3,30,19,23,25,10,16,10,7.0,10.0,23.0,4.0,6,4.0,9,7,9,8.0,13,9.0,10.0,6.0,6,10,64,2,15,9,17,15,10.0,7,5,9,10,10,8,11,11,10,9,14,10,7.0,9,5.0,3,5,8,4.0,10.0,7,7,10,6.0,13,11,10,34,10,16,12,7.0,6.0,9,13,23,12,15,7,13,8.0,15,17,56,7.0,42,69,72,5,39,8.0,32
2022-09-22 15:00:00,9,8,39,26,34,30,12,21,13,6.0,6.0,15.0,8.0,7,5.0,7,8,11,9.0,20,10.0,7.0,9.0,4,12,29,4,20,10,18,8,8.0,7,5,10,11,7,9,4,5,8,8,10,5,6.0,9,3.0,6,8,8,4.0,7.0,15,5,7,6.0,16,12,13,39,6,20,14,15.0,7.0,7,5,16,14,10,8,12,10.0,15,14,58,10.0,41,64,59,9,48,11.0,40
2022-09-22 15:15:00,5,12,27,22,32,39,10,10,11,9.0,7.0,19.0,8.0,8,3.0,6,16,24,6.0,28,9.0,4.0,5.0,4,31,42,5,17,14,16,12,9.0,9,3,9,13,12,3,15,3,7,9,13,13,7.0,8,1.0,5,11,11,2.0,12.0,6,7,6,10.0,17,9,18,55,13,25,25,7.0,11.0,12,7,22,8,14,3,13,7.0,16,18,79,11.0,57,75,60,5,42,9.0,40
2022-09-22 15:30:00,6,8,30,20,33,39,7,16,12,6.0,5.0,25.0,11.0,10,5.0,6,6,15,17.0,22,13.0,21.0,6.0,2,16,52,2,25,16,18,9,11.0,13,6,16,12,22,10,10,9,10,14,18,12,11.0,15,3.0,8,10,9,5.0,7.0,6,14,7,7.0,26,9,19,31,16,28,25,9.0,9.0,12,9,22,8,12,5,15,4.0,22,23,71,10.0,70,67,71,9,27,11.0,34
2022-09-22 15:45:00,9,13,34,26,29,49,12,22,13,16.0,12.0,25.0,4.0,5,2.0,11,5,9,14.0,13,13.0,8.0,8.0,8,19,57,12,19,16,22,10,13.0,8,6,8,9,20,11,10,4,19,12,8,9,5.0,10,7.0,6,6,9,6.0,15.0,14,10,6,18.0,21,8,16,43,14,29,32,11.0,8.0,10,8,21,17,9,7,11,8.0,35,26,104,7.0,69,74,67,13,40,8.0,42
2022-09-22 16:00:00,9,5,32,23,33,31,18,12,10,8.0,10.0,19.0,8.0,4,12.0,9,13,15,10.0,22,18.0,13.0,5.0,13,23,56,7,15,19,19,14,8.0,9,10,9,13,4,3,8,7,17,19,14,16,6.0,7,1.0,5,7,6,7.0,4.0,7,10,19,8.0,14,6,27,64,14,32,27,6.0,11.0,14,9,22,11,22,11,14,8.0,12,33,86,9.0,55,71,54,13,40,12.0,27
2022-09-22 16:15:00,10,15,39,30,39,43,18,10,15,6.0,33.0,20.0,21.0,9,14.0,8,4,16,15.0,19,18.0,8.0,15.0,8,15,83,10,30,15,23,11,12.0,15,16,14,15,13,17,11,6,9,22,16,19,4.0,13,2.0,7,7,6,9.0,19.0,10,12,14,11.0,19,17,14,50,13,39,27,10.0,6.0,14,11,31,8,19,8,19,7.0,28,19,97,8.0,66,76,60,16,47,7.0,43
2022-09-22 16:30:00,7,15,41,26,33,35,19,15,16,9.0,17.0,24.0,9.0,8,18.0,12,9,17,9.0,23,19.0,13.0,5.0,9,23,90,11,25,15,28,16,6.0,11,8,10,13,10,18,14,7,14,15,22,10,8.0,5,7.0,9,9,11,1.0,17.0,7,5,11,2.0,22,8,24,47,15,33,35,13.0,4.0,8,7,31,7,23,11,18,6.0,24,15,85,9.0,73,78,98,15,43,11.0,38
2022-09-22 16:45:00,7,13,48,38,31,32,16,13,20,11.0,11.0,36.0,7.0,9,11.0,11,9,16,17.0,25,9.0,12.0,9.0,10,53,71,11,27,14,16,6,7.0,14,13,12,11,10,17,16,5,9,15,11,12,9.0,8,6.0,7,15,12,2.0,10.0,11,4,11,4.0,29,13,23,94,9,36,42,12.0,5.0,18,12,17,12,11,13,17,7.0,24,29,76,20.0,114,101,92,15,51,19.0,41
2022-09-22 17:00:00,23,16,67,35,64,35,26,20,16,10.0,25.0,33.0,12.0,10,24.0,5,14,34,26.0,34,15.0,11.0,24.0,18,47,86,7,23,27,26,19,10.0,17,14,12,14,9,20,12,3,15,20,24,15,10.0,15,8.0,9,10,12,11.0,16.0,14,9,10,8.0,25,14,13,105,15,37,58,12.0,9.0,16,12,24,24,17,11,24,5.0,27,34,104,24.0,101,105,83,15,53,18.0,43
2022-09-22 17:15:00,24,11,94,34,84,44,56,21,40,16.0,25.0,59.0,11.0,9,35.0,6,8,22,28.0,30,20.0,13.0,21.0,15,39,130,12,39,39,44,17,23.0,20,17,29,22,23,16,17,8,33,20,31,17,7.0,15,10.0,13,11,27,13.0,12.0,13,15,19,10.0,25,9,26,143,14,50,55,11.0,14.0,18,14,31,25,19,11,14,7.0,22,36,158,16.0,86,111,105,17,58,16.0,51
2022-09-22 17:30:00,33,10,116,36,86,29,45,20,39,19.0,21.0,26.0,13.0,9,17.0,11,15,45,34.0,22,24.0,18.0,13.0,10,34,83,18,27,33,29,25,16.0,17,25,14,22,15,16,11,7,44,22,19,32,12.0,5,6.0,26,19,22,14.0,24.0,22,7,22,12.0,24,16,36,104,19,49,60,11.0,16.0,18,16,26,23,29,22,40,7.0,42,41,115,9.0,104,110,123,20,45,10.0,57
2022-09-22 17:45:00,18,11,149,27,125,45,98,23,49,36.0,7.0,31.0,9.0,6,12.0,14,13,28,36.0,22,18.0,15.0,12.0,8,38,78,18,25,35,28,9,10.0,19,8,14,26,15,8,14,8,22,18,20,14,6.0,17,8.0,10,19,11,9.0,17.0,15,8,18,8.0,30,11,32,93,24,53,53,12.0,9.0,24,12,36,25,19,11,27,6.0,32,50,111,11.0,127,95,151,15,39,17.0,73
2022-09-22 18:00:00,31,3,125,39,84,50,84,18,47,29.0,11.0,32.0,11.0,5,10.0,14,12,31,27.0,27,24.0,13.0,9.0,13,45,70,18,33,33,33,19,9.0,19,6,15,22,23,10,20,6,29,23,11,24,13.0,15,8.0,10,8,20,9.0,18.0,16,7,22,10.0,27,13,31,97,16,33,55,16.0,19.0,31,10,32,31,22,14,40,7.0,22,27,94,13.0,99,80,128,12,49,23.0,88
2022-09-22 18:15:00,21,14,152,45,95,40,67,27,61,31.0,7.0,25.0,7.0,6,10.0,18,12,22,35.0,19,33.0,10.0,13.0,11,35,68,13,30,32,31,12,12.0,8,11,13,20,20,15,18,4,25,19,19,18,6.0,17,11.0,11,15,19,15.0,15.0,21,15,14,6.0,24,7,30,137,18,38,49,15.0,8.0,21,15,31,37,17,12,22,11.0,26,42,80,8.0,103,85,166,21,40,12.0,85
2022-09-22 18:30:00,31,12,108,47,78,32,59,19,44,29.0,8.0,28.0,8.0,11,14.0,14,9,36,31.0,30,26.0,12.0,11.0,18,51,86,12,33,26,25,14,20.0,13,9,21,25,13,21,12,6,21,13,20,25,14.0,18,8.0,10,12,13,6.0,13.0,15,5,14,8.0,21,13,24,99,21,35,51,13.0,8.0,29,10,32,21,15,13,30,4.0,34,38,72,8.0,127,72,155,16,40,14.0,89
2022-09-22 18:45:00,25,9,133,29,72,35,54,19,38,19.0,15.0,25.0,6.0,5,16.0,8,11,27,29.0,26,22.0,11.0,4.0,13,46,49,6,29,26,35,29,27.0,19,19,21,29,17,20,19,5,23,11,21,11,4.0,14,6.0,6,12,14,6.0,19.0,18,6,16,10.0,23,10,29,116,24,30,46,18.0,10.0,14,10,27,28,9,7,18,8.0,27,33,80,11.0,104,62,142,13,36,3.0,90
2022-09-22 19:00:00,19,11,103,29,57,34,38,18,34,19.0,5.0,23.0,7.0,6,12.0,11,4,21,27.0,19,17.0,8.0,23.0,16,29,73,6,25,21,31,16,22.0,13,15,18,17,14,15,20,4,16,12,17,11,11.0,14,5.0,6,15,16,9.0,12.0,14,17,23,8.0,24,6,44,66,16,35,29,13.0,14.0,22,12,42,18,14,13,10,7.0,21,39,58,11.0,84,58,115,11,23,9.0,61
2022-09-22 19:15:00,13,11,98,23,52,22,45,13,28,24.0,6.0,19.0,8.0,7,8.0,9,6,17,16.0,13,25.0,13.0,5.0,8,38,77,6,27,24,30,16,10.0,11,17,14,18,6,7,14,5,22,11,15,15,7.0,10,4.0,10,10,10,8.0,10.0,10,7,11,7.0,16,7,28,85,15,41,33,10.0,4.0,23,15,30,19,13,7,18,4.0,23,39,73,7.0,78,66,105,10,27,6.0,40
2022-09-22 19:30:00,19,9,95,20,43,18,32,13,32,16.0,10.0,16.0,7.0,6,14.0,5,8,23,20.0,22,19.0,11.0,6.0,10,38,28,9,38,14,23,13,17.0,6,12,13,13,13,11,23,1,16,17,7,11,5.0,10,8.0,4,6,9,10.0,14.0,17,7,10,8.0,19,9,25,76,10,27,32,16.0,11.0,15,10,20,15,15,7,23,7.0,11,16,71,9.0,82,59,90,9,16,11.0,51
2022-09-22 19:45:00,14,8,96,23,37,22,25,10,24,14.0,5.0,11.0,6.0,8,9.0,5,6,20,23.0,16,11.0,7.0,11.0,14,15,67,7,28,32,36,15,19.0,12,10,12,16,10,18,9,7,18,11,8,8,3.0,9,7.0,6,15,6,7.0,10.0,10,5,12,6.0,24,8,23,38,13,18,18,9.0,5.0,13,14,20,15,14,2,23,0.0,14,23,57,1.0,65,49,75,9,21,7.0,35
2022-09-22 20:00:00,17,10,69,23,42,21,22,8,21,14.0,6.0,24.0,13.0,6,12.0,8,9,19,17.0,21,13.0,11.0,15.0,15,35,32,8,29,30,18,14,16.0,5,7,15,16,9,11,14,5,12,7,14,6,3.0,10,9.0,9,7,6,3.0,6.0,8,9,8,7.0,15,15,20,87,15,31,28,7.0,7.0,13,15,19,17,15,7,20,5.0,9,22,77,5.0,71,74,106,9,31,10.0,45
2022-09-22 20:15:00,12,8,49,24,37,22,33,13,21,12.0,13.0,14.0,7.0,4,8.0,7,6,20,14.0,11,13.0,9.0,5.0,16,28,65,8,21,21,16,15,11.0,12,6,15,21,15,13,9,8,14,16,12,10,6.0,12,12.0,8,8,8,7.0,9.0,7,4,12,8.0,19,16,14,62,14,23,37,8.0,9.0,9,18,26,16,16,6,20,10.0,10,17,84,10.0,77,66,80,6,29,6.0,46
2022-09-22 20:30:00,14,10,46,22,16,16,12,9,15,4.0,11.0,11.0,10.0,4,6.0,13,7,22,16.0,15,10.0,7.0,14.0,5,19,42,14,20,19,22,16,21.0,11,13,8,17,11,9,12,7,12,16,15,8,7.0,13,5.0,14,7,9,9.0,9.0,7,15,12,8.0,24,18,16,52,20,22,21,9.0,16.0,9,11,21,16,10,8,13,7.0,13,13,49,10.0,75,67,79,8,32,6.0,45
2022-09-22 20:45:00,5,8,41,17,30,26,17,11,4,8.0,5.0,13.0,10.0,4,5.0,10,5,16,13.0,7,15.0,12.0,8.0,11,17,66,9,24,20,20,10,6.0,12,7,13,15,11,13,13,4,25,20,10,22,5.0,10,7.0,8,7,7,5.0,7.0,12,7,11,13.0,14,13,20,38,14,42,25,11.0,5.0,13,13,18,8,12,7,5,7.0,10,18,71,4.0,45,70,68,17,28,12.0,36
2022-09-22 21:00:00,8,12,38,24,30,23,14,12,8,5.0,10.0,18.0,9.0,6,9.0,7,1,11,16.0,10,10.0,3.0,5.0,7,33,33,10,17,18,25,13,9.0,13,11,19,13,11,18,26,7,13,16,12,15,8.0,14,7.0,3,10,5,3.0,5.0,11,9,18,9.0,24,11,20,61,13,39,35,6.0,2.0,16,11,18,10,7,7,21,4.0,8,16,62,9.0,54,65,63,8,35,9.0,35
2022-09-22 21:15:00,17,11,36,20,26,25,11,14,12,6.0,6.0,14.0,12.0,2,13.0,10,3,11,9.0,7,12.0,12.0,10.0,4,25,107,5,9,14,13,14,8.0,6,6,6,19,8,8,10,3,11,7,6,10,2.0,7,4.0,4,5,9,4.0,11.0,3,2,12,11.0,21,15,16,35,7,48,27,6.0,15.0,3,8,13,10,6,3,9,4.0,9,13,94,0.0,48,73,70,11,29,5.0,28
